idx,article_number,law_id,hierarchy_path,citation,text_arabic,text_english,effective_date,is_active,updated,added
28,29,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85413&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 29 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 29 of Notarization Law No. 1 of 2023""}","مع مراعاة الأحكام التي تتضمنها الاتفاقيات والمعاهدات التي تُنظم عمل أعضاء السلكين الدبلوماسي والقنصلي في سفارات الـدولة بالخارج، يجوز للوزير، بقرار منه، أن يعهد إلى أي من الأشخاص من غير موظفي الإدارة القيام بكل أو بعض مهام كاتب الـعـدل. 
	ويُحدد القرار الصادر بذلك نطاق الاختصاص المكاني والنوعي للمفوض ومكافأته ونظام مساءلته، بحسب الأحوال، وتسري عليه الأحكام المقررة لكاتب العدل المنصوص عليها في هذا القانون",,2026-02-06,True,2026-02-06,2026-02-06
29,30,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85414&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 30 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 30 of Notarization Law No. 1 of 2023""}","في الحالات التي تنتهي فيها الوكالة بموت الموكل أو الوكيل، يجب على ورثة أي منهما، إخطار الإدارة، مع إرفاق المستند الدال على ذلك. 
	ومع مراعاة أحكام الوكالة المقررة في القانون المدني، يجــب على الإدارة من تلقاء ذاتها، أو بمجرد إخطارها بالـوفـاة، أن تقوم بالتأشير في السجلات بما يفيد انتهاء الوكالة",,2026-02-06,True,2026-02-06,2026-02-06
30,31,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85415&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 31 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 31 of Notarization Law No. 1 of 2023""}",يجوز لكاتب العدل أو أي من ذوي الشأن أن يستعين بمترجم من خارج جدول الخبراء لدى الوزارة، وذلك وفقاً للضوابط والشروط التي يصدر بها قرار من الوزير.,,2026-02-06,True,2026-02-06,2026-02-06
31,32,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85416&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 32 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 32 of Notarization Law No. 1 of 2023""}","مع عدم الإخلال بأحكام قانون المعاملات والتجارة الإلكترونية المشار إليه، يجوز القيام إلكترونياً بإجراءات توثيق المحررات والعقود والتصديق والسجلات والطلبات وغيرها من الإجراءات المنصوص عليها في هذا القانون، وذلك وفقا للضوابط والإجراءات التي يصدر بها قرار من الوزير. 
	ويكون للنسخ والإجراءات الإلكترونية المشار إليها في الفقرة السابقة، الحجية القانونية ذاتها المقررة للأصول الورقية، وعند الاختلاف بينها يتم الاعتداد بالأصول الورقـية إن وجـدت",,2026-02-06,True,2026-02-06,2026-02-06
32,33,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85417&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 33 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 33 of Notarization Law No. 1 of 2023""}","يُنشأ بالإدارة سجل إلـكتروني تُقيد فبه كافة الوكالات. 
	وعلى ذوي الشأن قيد الوكالات الصادرة لهم قبل عام 2011 خلال سنة من تاريخ العمل بأحكام هذا القانون. 
	ويجوز بموافقة الوزير مد هذه المدة لمدة أو مدد أخرى مماثلة. 
	ولا يجوز للإدارة إجراء أي معاملة بناء على الوكالات الصادرة قبل عام 2011، ما لم يتم قيدها بالسجل. 
	ويصدر بتنظيم السجل وتحديد بياناته وقواعد وإجراءات القيد فيه، قرار من الوزير",,2026-02-06,True,2026-02-06,2026-02-06
33,34,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85418&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 34 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 34 of Notarization Law No. 1 of 2023""}",يكون تنظيم وحفظ السجلات والوثائق والفهارس المتعلقة بالتوثيق وفقاً لأحكام هذا القانون، وإتلاف ما لم يعد له قيمة منها، وفقاً للضوابط والإجراءات التي يصدر بها قرار من الوزير.,,2026-02-06,True,2026-02-06,2026-02-06
34,35,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85419&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 35 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 35 of Notarization Law No. 1 of 2023""}",تُحدد بقرار من الوزير، الرسوم المستحقة على الخدمات التي تقدم وفقاً لأحكام هذا القانون، وحالات الإعفاء منها.,,2026-02-06,True,2026-02-06,2026-02-06
35,36,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85420&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 36 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 36 of Notarization Law No. 1 of 2023""}",يُصدر الوزير القرارات اللازمة لتنفيذ أحكام هذا القانون، وإلى حين صدورها، يستمر العمل بالقرارات المعول بها حالياً، بما لا يتعارض مع أحكام هذا القانون.,,2026-02-06,True,2026-02-06,2026-02-06
36,37,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85421&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 37 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 37 of Notarization Law No. 1 of 2023""}",يُلغى القانون رقم (9) لسنة 1979 المشار إليه، كما يُلغى كل حكم يخالف أحكام هذا القـانـون.,,2026-02-06,True,2026-02-06,2026-02-06
37,38,9176,"{""level"": 1, ""chapter"": {""ar"": ""التوثيق"", ""en"": ""Notarization""}, ""section"": {""ar"": ""قانون التوثيق"", ""en"": ""Notarization Law""}}","{""law_id"": 9176, ""law_number"": 1, ""law_year"": 2023, ""law_name_ar"": ""قانون التوثيق"", ""law_name_en"": ""Notarization Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=85422&LawID=9176&language=ar"", ""formatted_ar"": ""المادة 38 من قانون التوثيق رقم 1 لسنة 2023"", ""formatted_en"": ""Article 38 of Notarization Law No. 1 of 2023""}",على جميع الجهات المختصة، كُل فيما يخُصّه، تنفيذ هذا القانون. ويُنشر في الجريدة الرسمية.,,2026-02-06,True,2026-02-06,2026-02-06
0,1,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36443&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 1 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 1 of Civil Code No. 22 of 2004""}",يعمل بأحكام القانون المدني المرافق لهذا القانون. ويلغى الباب التمهيدي والكتاب الأول (المواد من 1 إلى 208) من قانون المواد المدنية والتجارية المشار إليه.,,2026-02-06,True,2026-02-06,2026-02-06
1,2,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36444&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 2 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 2 of Civil Code No. 22 of 2004""}",على جميع الجهات المختصة، كل فيما يخصه، تنفيذ هذا القانون. وينشر في الجريدة الرسمية.,,2026-02-06,True,2026-02-06,2026-02-06
2,1,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36445&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 1 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 1 of Civil Code No. 22 of 2004""}",1- تسري النصوص التشريعية على المسائل التي تتناولها هذه النصوص بمنطوقها أو بمفهومها.2- إذا لم يوجد نص تشريعي حكم القاضي بمقتضى الشريعة الإسلامية، فإذا لم يجد، حكم بمقتضى العرف، وإلا فبمقتضى قواعد العدالة.,,2026-02-06,True,2026-02-06,2026-02-06
3,2,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36446&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 2 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 2 of Civil Code No. 22 of 2004""}",1- لا يلغى نص تشريعي إلا بتشريع لاحق ينص صراحة على هذا الإلغاء أو يشتمل على نص يتعارض مع نص التشريع السابق.2- إذا صدر تشريع ينظم من جديد موضوعاً كان ينظمه تشريع سابق، ألغى التشريع الجديد كل ما أورده التشريع السابق من أحكام.,,2026-02-06,True,2026-02-06,2026-02-06
4,3,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36447&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 3 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 3 of Civil Code No. 22 of 2004""}",1- يسري القانون الجديد على كل ما يقع من تاريخ العمل به، ما لم يرد به نص يقضي بغير ذلك.2- تبقى آثار التصرفات خاضعة للقانون المعمول به وقت إبرامها، وذلك ما لم تكن أحكام القانون الجديد متعلقة بالنظام العام فتسري على ما يترتب من هذه الآثار بعد العمل به.,,2026-02-06,True,2026-02-06,2026-02-06
